downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,strong,300,15,428,0.034,steady,1
50M,wifi,strong,300,1235,15437,0.08,buffering,2
50M,wifi,strong,300,1401,24159,0.0579999999999999,buffering,3
50M,wifi,strong,300,1447,20378,0.071,buffering,4
50M,wifi,strong,750,4396,38222,0.1149999999999999,buffering,5
50M,wifi,strong,4300,5760,32540,0.177,steady,1
50M,wifi,strong,4300,20137,51898,0.388,steady,1
50M,wifi,strong,4300,29101,71500,0.407,steady,1
50M,wifi,strong,4300,20305,69538,0.292,steady,1
50M,wifi,strong,4300,13260,61676,0.215,steady,1
50M,wifi,strong,4300,8446,51185,0.1649999999999999,steady,1
50M,wifi,strong,4300,8753,52414,0.1669999999999999,steady,1
50M,wifi,strong,4300,14400,62881,0.2289999999999999,steady,1
50M,wifi,strong,4300,18606,68403,0.272,steady,1
50M,wifi,strong,4300,17713,67352,0.263,steady,1
50M,wifi,strong,4300,6568,45611,0.144,steady,1
50M,wifi,strong,4300,14294,62691,0.2279999999999999,steady,1
50M,wifi,strong,4300,17813,67475,0.264,steady,1
50M,wifi,strong,4300,14222,63209,0.2249999999999999,steady,1
50M,wifi,strong,4300,21031,69871,0.301,steady,1
50M,wifi,strong,4300,33953,67770,0.501,steady,1
50M,wifi,strong,4300,11485,56300,0.204,steady,1
50M,wifi,strong,4300,6012,42638,0.141,steady,1
50M,wifi,strong,4300,12262,58112,0.211,steady,1
50M,wifi,strong,4300,7742,48089,0.161,steady,1
50M,wifi,strong,4300,13703,58311,0.235,steady,1
50M,wifi,strong,4300,16720,65568,0.255,steady,1
50M,wifi,strong,4300,17646,66589,0.265,steady,1
50M,wifi,strong,4300,16972,65782,0.258,steady,1
50M,wifi,strong,4300,20467,69616,0.294,steady,1
50M,wifi,strong,4300,34773,75923,0.458,steady,1
50M,wifi,strong,4300,19760,69091,0.286,steady,1
50M,wifi,strong,4300,15726,64188,0.245,steady,1
50M,wifi,strong,4300,13769,61743,0.223,steady,1
50M,wifi,strong,4300,16508,66565,0.248,steady,1
50M,wifi,strong,4300,17427,67025,0.26,steady,1
50M,wifi,strong,4300,18493,67988,0.272,steady,1
50M,wifi,strong,4300,15428,63228,0.244,steady,1
50M,wifi,strong,4300,17579,67354,0.261,steady,1
50M,wifi,strong,4300,17824,67259,0.265,steady,1
50M,wifi,strong,4300,9649,54515,0.177,steady,1
50M,wifi,strong,4300,21508,70749,0.304,steady,1
50M,wifi,strong,4300,15301,64022,0.239,steady,1
50M,wifi,strong,4300,14588,62608,0.2329999999999999,steady,1
50M,wifi,strong,4300,14330,38214,0.375,steady,1
50M,wifi,strong,4300,22966,71994,0.319,steady,1
50M,wifi,strong,4300,23917,72475,0.33,steady,1
50M,wifi,strong,4300,24089,72340,0.333,steady,1
50M,wifi,strong,4300,10543,56079,0.188,steady,1
50M,wifi,strong,4300,26645,74219,0.359,steady,1
50M,wifi,strong,4300,14929,64071,0.2329999999999999,steady,1
50M,wifi,strong,4300,12626,60704,0.208,steady,1
50M,wifi,strong,4300,13513,60596,0.223,steady,1
50M,wifi,strong,4300,23227,72358,0.321,steady,1
50M,wifi,strong,4300,20750,66936,0.31,steady,1
50M,wifi,strong,4300,14577,63656,0.2289999999999999,steady,1
50M,wifi,strong,4300,13987,61079,0.2289999999999999,steady,1
50M,wifi,strong,4300,26133,74032,0.353,steady,1
50M,wifi,strong,4300,13335,61451,0.217,steady,1
50M,wifi,strong,4300,14796,64613,0.2289999999999999,steady,1
50M,wifi,strong,4300,11435,58640,0.1949999999999999,steady,1
50M,wifi,strong,4300,29296,75506,0.388,steady,1
50M,wifi,strong,4300,24721,67178,0.368,steady,1
50M,wifi,strong,4300,15068,64121,0.235,steady,1
50M,wifi,strong,4300,15640,64360,0.243,steady,1
50M,wifi,strong,4300,19531,69014,0.283,steady,1
50M,wifi,strong,4300,16972,65531,0.259,steady,1
50M,wifi,strong,4300,13792,62127,0.222,steady,1
50M,wifi,strong,4300,24041,72196,0.333,steady,1
50M,wifi,strong,4300,22317,71530,0.312,steady,1
50M,wifi,strong,4300,17718,66860,0.265,steady,1
50M,wifi,strong,4300,20396,48332,0.422,steady,1
50M,wifi,strong,4300,11253,51618,0.218,steady,1
50M,wifi,strong,4300,9187,51904,0.177,steady,1
50M,wifi,strong,4300,19401,64669,0.3,steady,1
50M,wifi,strong,4300,10616,53889,0.1969999999999999,steady,1
50M,wifi,strong,4300,65605,82940,0.791,steady,1
50M,wifi,strong,4300,21303,70076,0.304,steady,1
50M,wifi,strong,4300,11462,58183,0.1969999999999999,steady,1
50M,wifi,strong,4300,18991,67824,0.28,steady,1
50M,wifi,strong,4300,14431,42823,0.337,steady,1
50M,wifi,strong,4300,15389,46632,0.33,steady,1
50M,wifi,strong,4300,18350,50691,0.362,steady,1
50M,wifi,strong,4300,14129,49751,0.284,steady,1
50M,wifi,strong,4300,10654,47564,0.2239999999999999,steady,1
50M,wifi,strong,4300,9796,47326,0.207,steady,1
