downstream_bandwidth,connection_type,signal_strength,bitrate,chunk_size,app_throughput,delivery_time,player_state,chunk_index
50M,wifi,strong,300,15,455,0.032,steady,1
50M,wifi,strong,300,1235,15832,0.078,buffering,2
50M,wifi,strong,300,1401,31846,0.044,buffering,3
50M,wifi,strong,300,1447,32883,0.044,buffering,4
50M,wifi,strong,750,4396,60213,0.073,buffering,5
50M,wifi,strong,1200,1329,16820,0.079,steady,1
50M,wifi,strong,4300,20137,65167,0.309,steady,1
50M,wifi,strong,4300,29101,73859,0.394,steady,1
50M,wifi,strong,4300,20305,69065,0.294,steady,1
50M,wifi,strong,4300,13260,61108,0.217,steady,1
50M,wifi,strong,4300,8446,51185,0.1649999999999999,steady,1
50M,wifi,strong,4300,8753,52102,0.1679999999999999,steady,1
50M,wifi,strong,4300,14400,62881,0.2289999999999999,steady,1
50M,wifi,strong,4300,18606,68152,0.273,steady,1
50M,wifi,strong,4300,17713,67096,0.264,steady,1
50M,wifi,strong,4300,6568,45930,0.143,steady,1
50M,wifi,strong,4300,14294,62146,0.2299999999999999,steady,1
50M,wifi,strong,4300,17813,67475,0.264,steady,1
50M,wifi,strong,4300,14222,62652,0.2269999999999999,steady,1
50M,wifi,strong,4300,21031,68506,0.307,steady,1
50M,wifi,strong,4300,33953,74132,0.458,steady,1
50M,wifi,strong,4300,11485,54432,0.211,steady,1
50M,wifi,strong,4300,6012,43883,0.137,steady,1
50M,wifi,strong,4300,12262,59813,0.205,steady,1
50M,wifi,strong,4300,7742,49314,0.157,steady,1
50M,wifi,strong,4300,13703,62571,0.219,steady,1
50M,wifi,strong,4300,16720,66086,0.253,steady,1
50M,wifi,strong,4300,17646,67096,0.263,steady,1
50M,wifi,strong,4300,16972,67082,0.253,steady,1
50M,wifi,strong,4300,20467,68452,0.299,steady,1
50M,wifi,strong,4300,34773,76424,0.455,steady,1
50M,wifi,strong,4300,19760,58810,0.336,steady,1
50M,wifi,strong,4300,15726,64984,0.242,steady,1
50M,wifi,strong,4300,13769,60924,0.2259999999999999,steady,1
50M,wifi,strong,4300,16508,64993,0.254,steady,1
50M,wifi,strong,4300,17427,67025,0.26,steady,1
50M,wifi,strong,4300,18493,68239,0.271,steady,1
50M,wifi,strong,4300,15428,64551,0.239,steady,1
50M,wifi,strong,4300,17579,67097,0.262,steady,1
50M,wifi,strong,4300,17824,67259,0.265,steady,1
50M,wifi,strong,4300,9649,53310,0.181,steady,1
50M,wifi,strong,4300,21508,70983,0.303,steady,1
50M,wifi,strong,4300,15301,64291,0.238,steady,1
50M,wifi,strong,4300,14588,63701,0.2289999999999999,steady,1
50M,wifi,strong,4300,14330,62852,0.2279999999999999,steady,1
50M,wifi,strong,4300,22966,71769,0.32,steady,1
50M,wifi,strong,4300,23917,69932,0.342,steady,1
50M,wifi,strong,4300,24089,72777,0.331,steady,1
50M,wifi,strong,4300,10543,56682,0.186,steady,1
50M,wifi,strong,4300,26645,74635,0.357,steady,1
50M,wifi,strong,4300,14929,63797,0.2339999999999999,steady,1
50M,wifi,strong,4300,12626,61293,0.206,steady,1
50M,wifi,strong,4300,13513,62272,0.217,steady,1
50M,wifi,strong,4300,23227,72358,0.321,steady,1
50M,wifi,strong,4300,20750,69866,0.297,steady,1
50M,wifi,strong,4300,14577,63379,0.2299999999999999,steady,1
50M,wifi,strong,4300,13987,62723,0.223,steady,1
50M,wifi,strong,4300,26133,74243,0.352,steady,1
50M,wifi,strong,4300,13335,61451,0.217,steady,1
50M,wifi,strong,4300,14796,64054,0.2309999999999999,steady,1
50M,wifi,strong,4300,11435,58340,0.1959999999999999,steady,1
50M,wifi,strong,4300,29296,75701,0.387,steady,1
50M,wifi,strong,4300,24721,72710,0.34,steady,1
50M,wifi,strong,4300,15068,64121,0.235,steady,1
50M,wifi,strong,4300,15640,63063,0.248,steady,1
50M,wifi,strong,4300,19531,68290,0.286,steady,1
50M,wifi,strong,4300,16972,66821,0.254,steady,1
50M,wifi,strong,4300,13792,29471,0.468,steady,1
50M,wifi,strong,4300,24041,13777,1.745,steady,1
50M,wifi,strong,4300,22317,21377,1.0439999999999998,steady,1
50M,wifi,strong,4300,17718,28904,0.613,steady,1
50M,wifi,strong,4300,20396,36552,0.558,steady,1
50M,wifi,strong,4300,11253,36774,0.306,steady,1
50M,wifi,strong,4300,9187,38280,0.24,steady,1
50M,wifi,strong,4300,19401,47319,0.41,steady,1
50M,wifi,strong,4300,10616,44234,0.24,steady,1
50M,wifi,strong,4300,65605,65085,1.008,steady,1
50M,wifi,strong,4300,21303,62656,0.34,steady,1
50M,wifi,strong,4300,11462,54066,0.212,steady,1
50M,wifi,strong,4300,18991,63942,0.297,steady,1
50M,wifi,strong,4300,14431,60892,0.237,steady,1
50M,wifi,strong,4300,15389,62555,0.246,steady,1
50M,wifi,strong,4300,18350,35631,0.515,steady,1
50M,wifi,strong,4300,14129,35770,0.395,steady,1
50M,wifi,strong,4300,10654,22962,0.464,steady,1
50M,wifi,strong,4300,9796,25055,0.391,steady,1
